test_year,division_name,intercept,level,disadvantaged,other
2006,Accomack County,1.200029915515981,1.0888154770077687,0.7685301052602492,0.9079489961706338
2006,Albemarle County,1.0641320635228004,1.5347838468973367,0.7434793958186013,0.9307917768976267
2006,Alexandria City,1.005224902622382,0.9853040423464343,0.7320846158092087,0.8797990861049858
2006,Alleghany County,1.5684067946325007,1.0327440347340175,0.8275563656207738,0.9309356083621562
2006,Amelia County,0.9771003947683644,1.0289378570316732,0.7265324925587472,0.8814295993748873
2006,Amherst County,1.1292215081611992,0.8498185941159253,0.7556952025710272,0.8785787992561537
2006,Appomattox County,0.99626132592409,0.981316533926023,0.7303228760104242,0.8784227236513118
2006,Arlington County,0.9484897034774382,1.4820560328763661,0.7208113437843947,0.9191271079941108
2006,Augusta County,0.904300779343625,0.9602668976505274,0.7118325116333613,0.8658284601981693
2006,Bath County,1.0789925506384666,1.009250809888783,0.7463032855590827,0.889755233301603
2006,Bedford County,0.8968142619383442,1.0541704618029994,0.7102943927748963,0.8755539762198458
2006,Bland County,1.1522669014530296,0.707466541672326,0.7599247321387378,0.8652658756491162
2006,Botetourt County,1.3854951794373798,1.0742293908250566,0.7998721002730699,0.921269687718839
2006,Bristol City,1.10201218484588,0.4546312387180925,0.7506369385385597,0.8258711783812971
2006,Brunswick County,0.8156144882285489,0.7847267912891062,0.6933046255172176,0.8320660782488001
2006,Buchanan County,1.011127825730973,1.049559399414366,0.7332408085362598,0.8870230572460511
2006,Buckingham County,0.9256042668619433,0.9874230858558937,0.7161826362037838,0.8713588733238473
2006,Buena Vista City,1.2844330025921682,0.796666073458115,0.783203426659053,0.889052490492694
2006,Campbell County,0.9726286363983933,0.8552006570569612,0.7256431306168443,0.8615029307895623
2006,Caroline County,0.7396185274434905,1.0378408762191154,0.6769124330619032,0.8553828701518875
2006,Carroll County,1.0503706657208016,0.8883730213815646,0.740846070821882,0.8742140594326598
2006,Charles City County,0.38395513876194076,0.6247913219998931,0.5948266790232926,0.73277475794505
2006,Charlotte County,2.100614842095744,0.8547529546328465,0.8909629238391553,0.9505165732021998
2006,Charlottesville City,0.3055801943716788,1.382994094575336,0.5758060717426235,0.8440365729746548
2006,Chesapeake City,0.9459945995861926,1.1999416444408515,0.7203089466790292,0.8952884232026197
2006,Chesterfield County,1.2257220277342658,1.0204051621670087,0.7730689521127279,0.9043159505416856
2006,Clarke County,0.9322219813759116,1.023340613412901,0.7175258598283767,0.8760519204828375
2006,Colonial Beach,0.7650879463049021,0.9623834357974862,0.6824573612820511,0.8490886964625978
2006,Colonial Heights City,1.0502254485800138,0.8825634257495142,0.7408181891475473,0.8735577848809343
2006,Covington City,0.7799078897994836,0.9651666770492674,0.6856602617416342,0.8513304833575923
2006,Craig County,0.8471102324414674,1.123409589748064,0.6999605966528771,0.8776669362401011
2006,Culpeper County,0.9664374900992264,0.9729356488854657,0.7244088448143652,0.8742832600748239
2006,Cumberland County,0.7980522122676619,0.653031947864926,0.6895576763464195,0.8101652312068595
2006,Danville City,1.020546072529049,0.8410617330929085,0.7350789541261826,0.8654842408379788
2006,Dickenson County,1.1114682807544876,0.7428691160250447,0.7524027430119142,0.8646355592140068
2006,Dinwiddie County,1.1652937321566896,0.7994583432128142,0.7622932824506863,0.8770463164471178
2006,Essex County,0.5570597751109418,1.0404852676412786,0.6357719564153468,0.8316749912751821
2006,Fairfax County,1.2133120753165687,1.3638250856199754,0.7708844579002894,0.929375592910097
2006,Falls Church City,1.3748974674863583,1.1619441443570904,0.7981702608210294,0.9266845336780393
2006,Fauquier County,0.6789253217214268,1.1999920313244063,0.6634987981562233,0.8674867218988459
2006,Floyd County,1.5298026182325497,0.7792297515211278,0.8219774330701601,0.9096223383835033
2006,Fluvanna County,0.7927244632236121,1.0026306495245876,0.6884160260942139,0.8575825748819003
2006,Franklin City,0.4845279307090643,1.0468427634255435,0.6188165080982698,0.8222067746139445
2006,Franklin County,1.8635734362750629,0.7614299556744416,0.8657129176976815,0.9324535224990652
2006,Frederick County,0.9633762740848177,0.9570240133338934,0.7237972819530473,0.8721830642774347
2006,Fredericksburg City,0.6055579579447993,1.2920088982440303,0.6469268475731964,0.8696158938572126
