test_year,division_name,intercept,level,disadvantaged,other
2006,Accomack County,0.5799650255594373,1.0291884082673233,0.6410593586767985,0.8332938186688882
2006,Albemarle County,0.2173874977854712,1.4207560207237433,0.5541338570641952,0.837282167354596
2006,Alexandria City,0.2222538493939929,0.7823857979212316,0.5553358652247457,0.7319698101557693
2006,Alleghany County,0.7493050981225364,0.7724927948781813,0.679027264685879,0.8208030769182272
2006,Amelia County,0.3785202366922117,0.62766804606635,0.5935161524985777,0.7322735277873009
2006,Amherst County,0.2660678344329031,0.8095967361520767,0.5661273105520707,0.7456726671511638
2006,Appomattox County,0.7177610837327104,0.6420456491087186,0.6721138020433085,0.7957282849433314
2006,Arlington County,0.1554497809704714,1.3198946942272398,0.5387843758239779,0.8138683611350034
2006,Augusta County,0.2852407284277617,0.8313589108172593,0.5708305872789284,0.7533574398482495
2006,Bath County,0.5758253201328886,0.8661216018192077,0.6401062479111072,0.808755962411191
2006,Bedford County,0.508839570507389,0.7022421238887836,0.6245344033330849,0.7704902864448288
2006,Bland County,0.35490503729664985,0.6915866905460393,0.587806530159726,0.7401006457802597
2006,Botetourt County,0.6973439011103358,0.6848406174842864,0.6675986180090322,0.7993416143642937
2006,Bristol City,0.7497772960597252,-0.20631734573697558,0.6791301711654645,0.6326169226546583
2006,Brunswick County,0.29790414119937114,0.4966161609626143,0.5739300869454689,0.6888011020713263
2006,Buchanan County,0.5008522095382651,0.7165679226790123,0.6226595826963527,0.7716092219828944
2006,Buckingham County,0.31406012009943,0.6733326515552668,0.5778759797657791,0.7285726384545959
2006,Buena Vista City,0.47022428653538173,0.6403593709814406,0.6154368406321559,0.7522379072290836
2006,Campbell County,0.32357877657688483,0.7593933611269227,0.5801961789682886,0.7470560206351495
2006,Caroline County,0.22289981380207588,0.7223181675439783,0.5554953726391568,0.7201524593202521
2006,Carroll County,0.2565449285863043,0.8345534248608819,0.5637867698477677,0.7485884922927539
2006,Charles City County,-0.06020811743884358,0.4028232640762026,0.4849525159816369,0.5848256331253898
2006,Charlotte County,0.8706772573639291,0.6481392762320235,0.7048866016241347,0.8203641430357593
2006,Charlottesville City,-0.17402552422297735,1.5133941986108388,0.4566030862410717,0.7923861010030633
2006,Chesapeake City,0.6207732574367242,1.0321959350860617,0.6503943934709705,0.8392919415883603
2006,Chesterfield County,0.4041139715982463,0.8434733867691705,0.5996756834673674,0.7768819419630337
2006,Clarke County,0.43433917526590243,0.8510883935040036,0.6069093459989072,0.7833722522717732
2006,Colonial Beach,0.11319686481956248,0.7991578362267132,0.5282690371358739,0.7134817656475457
2006,Colonial Heights City,0.3544257234238698,0.7044309035945249,0.5876903923094765,0.742471984616728
2006,Covington City,-0.04419818424618205,0.6095079447801672,0.4889522523422752,0.637680224034832
2006,Craig County,0.3884518894238684,0.3255764160279006,0.5959099677087677,0.6712906562798866
2006,Culpeper County,0.30162682658898066,0.9152729178491694,0.5748401598487297,0.7715175018994687
2006,Cumberland County,0.5225036646945872,0.5517289381267954,0.6277330202424195,0.7454010061870335
2006,Danville City,0.2033574194114956,0.8389189722354541,0.550664874460807,0.7392889985113209
2006,Dickenson County,0.36334341438572737,0.8752045125605811,0.5898495387774206,0.7753111588037912
2006,Dinwiddie County,0.6046889807303628,0.7544242303976691,0.6467283369813701,0.7956155334878461
2006,Essex County,-0.07117907087506314,0.702060962210619,0.4822127415168313,0.6526894014749691
2006,Fairfax County,0.3257391744533103,1.3367438384150354,0.5807222926391032,0.840571036466383
