"School Year","Division Number","Division Name","Subject","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2012-2013","137","Lexington City","English:Reading","Grade 3","SOL","English Reading","20","23","18","43","61","32.79","37.70","29.51","70.49","452"
"2012-2013","53","Loudoun County","English:Reading","Grade 3","SOL","English Reading","1,117","3,203","1,238","4,320","5,558","20.10","57.63","22.27","77.73","445"
"2012-2013","54","Louisa County","English:Reading","Grade 3","SOL","English Reading","48","193","99","241","340","14.12","56.76","29.12","70.88","430"
"2012-2013","55","Lunenburg County","English:Reading","Grade 3","SOL","English Reading","14","50","39","64","103","13.59","48.54","37.86","62.14","415"
"2012-2013","115","Lynchburg City","English:Reading","Grade 3","SOL","English Reading","94","312","203","406","609","15.44","51.23","33.33","66.67","426"
"2012-2013","56","Madison County","English:Reading","Grade 3","SOL","English Reading","15","70","44","85","129","11.63","54.26","34.11","65.89","422"
"2012-2013","143","Manassas City","English:Reading","Grade 3","SOL","English Reading","50","235","149","285","434","11.52","54.15","34.33","65.67","422"
"2012-2013","144","Manassas Park City","English:Reading","Grade 3","SOL","English Reading","41","140","81","181","262","15.65","53.44","30.92","69.08","427"
"2012-2013","116","Martinsville City","English:Reading","Grade 3","SOL","English Reading","9","62","70","71","141","6.38","43.97","49.65","50.35","398"
"2012-2013","57","Mathews County","English:Reading","Grade 3","SOL","English Reading","14","40","26","54","80","17.50","50.00","32.50","67.50","430"
"2012-2013","58","Mecklenburg County","English:Reading","Grade 3","SOL","English Reading","31","158","148","189","337","9.20","46.88","43.92","56.08","409"
"2012-2013","59","Middlesex County","English:Reading","Grade 3","SOL","English Reading","28","44","18","72","90","31.11","48.89","20.00","80.00","456"
"2012-2013","60","Montgomery County","English:Reading","Grade 3","SOL","English Reading","132","363","181","495","676","19.53","53.70","26.78","73.22","436"
"2012-2013","62","Nelson County","English:Reading","Grade 3","SOL","English Reading","23","78","46","101","147","15.65","53.06","31.29","68.71","430"
"2012-2013","63","New Kent County","English:Reading","Grade 3","SOL","English Reading","51","117","41","168","209","24.40","55.98","19.62","80.38","449"
"2012-2013","117","Newport News City","English:Reading","Grade 3","SOL","English Reading","254","1,017","780","1,271","2,051","12.38","49.59","38.03","61.97","413"
"2012-2013","118","Norfolk City","English:Reading","Grade 3","SOL","English Reading","311","1,186","868","1,497","2,365","13.15","50.15","36.70","63.30","417"
"2012-2013","65","Northampton County","English:Reading","Grade 3","SOL","English Reading","13","70","49","83","132","9.85","53.03","37.12","62.88","419"
"2012-2013","66","Northumberland County","English:Reading","Grade 3","SOL","English Reading","22","56","23","78","101","21.78","55.45","22.77","77.23","447"
"2012-2013","119","Norton City","English:Reading","Grade 3","SOL","English Reading","15","47","17","62","79","18.99","59.49","21.52","78.48","444"
"2012-2013","67","Nottoway County","English:Reading","Grade 3","SOL","English Reading","13","76","77","89","166","7.83","45.78","46.39","53.61","406"
"2012-2013","68","Orange County","English:Reading","Grade 3","SOL","English Reading","60","216","85","276","361","16.62","59.83","23.55","76.45","435"
"2012-2013","69","Page County","English:Reading","Grade 3","SOL","English Reading","28","128","108","156","264","10.61","48.48","40.91","59.09","410"
"2012-2013","70","Patrick County","English:Reading","Grade 3","SOL","English Reading","12","95","74","107","181","6.63","52.49","40.88","59.12","409"
"2012-2013","120","Petersburg City","English:Reading","Grade 3","SOL","English Reading","13","145","124","158","282","4.61","51.42","43.97","56.03","405"
"2012-2013","71","Pittsylvania County","English:Reading","Grade 3","SOL","English Reading","83","356","199","439","638","13.01","55.80","31.19","68.81","427"
"2012-2013","142","Poquoson City","English:Reading","Grade 3","SOL","English Reading","29","79","24","108","132","21.97","59.85","18.18","81.82","455"
"2012-2013","121","Portsmouth City","English:Reading","Grade 3","SOL","English Reading","157","600","383","757","1,140","13.77","52.63","33.60","66.40","420"
"2012-2013","72","Powhatan County","English:Reading","Grade 3","SOL","English Reading","52","163","78","215","293","17.75","55.63","26.62","73.38","434"
"2012-2013","73","Prince Edward County","English:Reading","Grade 3","SOL","English Reading","27","77","59","104","163","16.56","47.24","36.20","63.80","421"
"2012-2013","74","Prince George County","English:Reading","Grade 3","SOL","English Reading","90","263","79","353","432","20.83","60.88","18.29","81.71","449"
"2012-2013","75","Prince William County","English:Reading","Grade 3","SOL","English Reading","1,219","3,459","1,504","4,678","6,182","19.72","55.95","24.33","75.67","439"
"2012-2013","77","Pulaski County","English:Reading","Grade 3","SOL","English Reading","48","180","95","228","323","14.86","55.73","29.41","70.59","431"
"2012-2013","122","Radford City","English:Reading","Grade 3","SOL","English Reading","20","65","26","85","111","18.02","58.56","23.42","76.58","438"
"2012-2013","78","Rappahannock County","English:Reading","Grade 3","SOL","English Reading","6","44","29","50","79","7.59","55.70","36.71","63.29","413"
"2012-2013","123","Richmond City","English:Reading","Grade 3","SOL","English Reading","194","765","787","959","1,746","11.11","43.81","45.07","54.93","406"
"2012-2013","79","Richmond County","English:Reading","Grade 3","SOL","English Reading","16","46","26","62","88","18.18","52.27","29.55","70.45","430"
"2012-2013","124","Roanoke City","English:Reading","Grade 3","SOL","English Reading","115","486","352","601","953","12.07","51.00","36.94","63.06","419"
"2012-2013","80","Roanoke County","English:Reading","Grade 3","SOL","English Reading","177","555","209","732","941","18.81","58.98","22.21","77.79","445"
"2012-2013","81","Rockbridge County","English:Reading","Grade 3","SOL","English Reading","25","105","63","130","193","12.95","54.40","32.64","67.36","428"
"2012-2013","82","Rockingham County","English:Reading","Grade 3","SOL","English Reading","148","474","219","622","841","17.60","56.36","26.04","73.96","435"
"2012-2013","83","Russell County","English:Reading","Grade 3","SOL","English Reading","44","146","71","190","261","16.86","55.94","27.20","72.80","441"
"2012-2013","139","Salem City","English:Reading","Grade 3","SOL","English Reading","61","162","46","223","269","22.68","60.22","17.10","82.90","454"
"2012-2013","84","Scott County","English:Reading","Grade 3","SOL","English Reading","35","149","74","184","258","13.57","57.75","28.68","71.32","430"
"2012-2013","85","Shenandoah County","English:Reading","Grade 3","SOL","English Reading","50","239","151","289","440","11.36","54.32","34.32","65.68","420"
"2012-2013","86","Smyth County","English:Reading","Grade 3","SOL","English Reading","60","201","74","261","335","17.91","60.00","22.09","77.91","438"
"2012-2013","87","Southampton County","English:Reading","Grade 3","SOL","English Reading","31","100","79","131","210","14.76","47.62","37.62","62.38","417"
"2012-2013","88","Spotsylvania County","English:Reading","Grade 3","SOL","English Reading","200","974","555","1,174","1,729","11.57","56.33","32.10","67.90","426"
"2012-2013","89","Stafford County","English:Reading","Grade 3","SOL","English Reading","360","1,079","460","1,439","1,899","18.96","56.82","24.22","75.78","437"
"2012-2013","126","Staunton City","English:Reading","Grade 3","SOL","English Reading","27","112","69","139","208","12.98","53.85","33.17","66.83","427"
"2012-2013","127","Suffolk City","English:Reading","Grade 3","SOL","English Reading","159","598","344","757","1,101","14.44","54.31","31.24","68.76","424"
"2012-2013","90","Surry County","English:Reading","Grade 3","SOL","English Reading","12","29","15","41","56","21.43","51.79","26.79","73.21","446"
"2012-2013","91","Sussex County","English:Reading","Grade 3","SOL","English Reading","7","52","29","59","88","7.95","59.09","32.95","67.05","422"
"2012-2013","92","Tazewell County","English:Reading","Grade 3","SOL","English Reading","113","256","89","369","458","24.67","55.90","19.43","80.57","447"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 3","SOL","English Reading","1,024","2,921","1,150","3,945","5,095","20.10","57.33","22.57","77.43","442"
"2012-2013","93","Warren County","English:Reading","Grade 3","SOL","English Reading","54","236","121","290","411","13.14","57.42","29.44","70.56","430"
"2012-2013","94","Washington County","English:Reading","Grade 3","SOL","English Reading","102","319","111","421","532","19.17","59.96","20.86","79.14","446"
"2012-2013","130","Waynesboro City","English:Reading","Grade 3","SOL","English Reading","35","123","83","158","241","14.52","51.04","34.44","65.56","421"
"2012-2013","207","West Point","English:Reading","Grade 3","SOL","English Reading","16","28","15","44","59","27.12","47.46","25.42","74.58","443"
"2012-2013","95","Westmoreland County","English:Reading","Grade 3","SOL","English Reading","16","71","44","87","131","12.21","54.20","33.59","66.41","421"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 3","SOL","English Reading","184","410","165","594","759","24.24","54.02","21.74","78.26","448"
"2012-2013","132","Winchester City","English:Reading","Grade 3","SOL","English Reading","44","160","93","204","297","14.81","53.87","31.31","68.69","424"
"2012-2013","96","Wise County","English:Reading","Grade 3","SOL","English Reading","77","275","85","352","437","17.62","62.93","19.45","80.55","447"
"2012-2013","97","Wythe County","English:Reading","Grade 3","SOL","English Reading","62","177","68","239","307","20.20","57.65","22.15","77.85","440"
"2012-2013","98","York County","English:Reading","Grade 3","SOL","English Reading","178","511","162","689","851","20.92","60.05","19.04","80.96","447"
"2013-2014","1","Accomack County","English:Reading","Grade 3","SOL","English Reading","23","159","150","182","332","6.93","47.89","45.18","54.82","406"
"2013-2014","2","Albemarle County","English:Reading","Grade 3","SOL","English Reading","201","488","261","689","950","21.16","51.37","27.47","72.53","438"
"2013-2014","101","Alexandria City","English:Reading","Grade 3","SOL","English Reading","127","503","373","630","1,003","12.66","50.15","37.19","62.81","423"
"2013-2014","3","Alleghany County","English:Reading","Grade 3","SOL","English Reading","19","75","51","94","145","13.10","51.72","35.17","64.83","422"
"2013-2014","4","Amelia County","English:Reading","Grade 3","SOL","English Reading","17","38","57","55","112","15.18","33.93","50.89","49.11","409"
"2013-2014","5","Amherst County","English:Reading","Grade 3","SOL","English Reading","36","172","94","208","302","11.92","56.95","31.13","68.87","429"
"2013-2014","6","Appomattox County","English:Reading","Grade 3","SOL","English Reading","20","72","46","92","138","14.49","52.17","33.33","66.67","434"
"2013-2014","7","Arlington County","English:Reading","Grade 3","SOL","English Reading","469","1,035","316","1,504","1,820","25.77","56.87","17.36","82.64","461"
"2013-2014","8","Augusta County","English:Reading","Grade 3","SOL","English Reading","73","381","293","454","747","9.77","51.00","39.22","60.78","419"
"2013-2014","9","Bath County","English:Reading","Grade 3","SOL","English Reading","1","23","12","24","36","2.78","63.89","33.33","66.67","431"
"2013-2014","10","Bedford County","English:Reading","Grade 3","SOL","English Reading","86","364","233","450","683","12.59","53.29","34.11","65.89","426"
"2013-2014","11","Bland County","English:Reading","Grade 3","SOL","English Reading","11","33","25","44","69","15.94","47.83","36.23","63.77","410"
"2013-2014","12","Botetourt County","English:Reading","Grade 3","SOL","English Reading","44","202","82","246","328","13.41","61.59","25.00","75.00","435"
"2013-2014","102","Bristol City","English:Reading","Grade 3","SOL","English Reading","25","88","52","113","165","15.15","53.33","31.52","68.48","428"
"2013-2014","13","Brunswick County","English:Reading","Grade 3","SOL","English Reading","5","70","49","75","124","4.03","56.45","39.52","60.48","409"
"2013-2014","14","Buchanan County","English:Reading","Grade 3","SOL","English Reading","16","113","67","129","196","8.16","57.65","34.18","65.82","427"
"2013-2014","15","Buckingham County","English:Reading","Grade 3","SOL","English Reading","13","78","62","91","153","8.50","50.98","40.52","59.48","414"
"2013-2014","103","Buena Vista City","English:Reading","Grade 3","SOL","English Reading","4","25","45","29","74","5.41","33.78","60.81","39.19","379"
"2013-2014","16","Campbell County","English:Reading","Grade 3","SOL","English Reading","56","300","185","356","541","10.35","55.45","34.20","65.80","421"
"2013-2014","17","Caroline County","English:Reading","Grade 3","SOL","English Reading","61","173","101","234","335","18.21","51.64","30.15","69.85","435"
"2013-2014","18","Carroll County","English:Reading","Grade 3","SOL","English Reading","33","156","103","189","292","11.30","53.42","35.27","64.73","422"
"2013-2014","19","Charles City County","English:Reading","Grade 3","SOL","English Reading","14","34","10","48","58","24.14","58.62","17.24","82.76","450"
"2013-2014","20","Charlotte County","English:Reading","Grade 3","SOL","English Reading","18","69","41","87","128","14.06","53.91","32.03","67.97","424"
"2013-2014","104","Charlottesville City","English:Reading","Grade 3","SOL","English Reading","73","157","84","230","314","23.25","50.00","26.75","73.25","441"
"2013-2014","136","Chesapeake City","English:Reading","Grade 3","SOL","English Reading","365","1,510","842","1,875","2,717","13.43","55.58","30.99","69.01","433"
"2013-2014","21","Chesterfield County","English:Reading","Grade 3","SOL","English Reading","553","2,452","1,149","3,005","4,154","13.31","59.03","27.66","72.34","436"
"2013-2014","22","Clarke County","English:Reading","Grade 3","SOL","English Reading","16","60","50","76","126","12.70","47.62","39.68","60.32","422"
"2013-2014","202","Colonial Beach","English:Reading","Grade 3","SOL","English Reading","3","22","11","25","36","8.33","61.11","30.56","69.44","417"
"2013-2014","106","Colonial Heights City","English:Reading","Grade 3","SOL","English Reading","22","128","55","150","205","10.73","62.44","26.83","73.17","434"
"2013-2014","107","Covington City","English:Reading","Grade 3","SOL","English Reading","6","38","19","44","63","9.52","60.32","30.16","69.84","426"
"2013-2014","23","Craig County","English:Reading","Grade 3","SOL","English Reading","6","26","7","32","39","15.38","66.67","17.95","82.05","445"
"2013-2014","24","Culpeper County","English:Reading","Grade 3","SOL","English Reading","56","315","175","371","546","10.26","57.69","32.05","67.95","425"
"2013-2014","25","Cumberland County","English:Reading","Grade 3","SOL","English Reading","5","46","47","51","98","5.10","46.94","47.96","52.04","400"
"2013-2014","108","Danville City","English:Reading","Grade 3","SOL","English Reading","39","199","198","238","436","8.94","45.64","45.41","54.59","404"
"2013-2014","26","Dickenson County","English:Reading","Grade 3","SOL","English Reading","16","89","44","105","149","10.74","59.73","29.53","70.47","424"
"2013-2014","27","Dinwiddie County","English:Reading","Grade 3","SOL","English Reading","29","185","78","214","292","9.93","63.36","26.71","73.29","433"
"2013-2014","28","Essex County","English:Reading","Grade 3","SOL","English Reading","13","62","42","75","117","11.11","52.99","35.90","64.10","425"
"2013-2014","29","Fairfax County","English:Reading","Grade 3","SOL","English Reading","2,455","6,680","3,377","9,135","12,512","19.62","53.39","26.99","73.01","445"
"2013-2014","109","Falls Church City","English:Reading","Grade 3","SOL","English Reading","62","84","18","146","164","37.80","51.22","10.98","89.02","479"
"2013-2014","30","Fauquier County","English:Reading","Grade 3","SOL","English Reading","111","411","210","522","732","15.16","56.15","28.69","71.31","439"
"2013-2014","31","Floyd County","English:Reading","Grade 3","SOL","English Reading","24","86","35","110","145","16.55","59.31","24.14","75.86","442"
"2013-2014","32","Fluvanna County","English:Reading","Grade 3","SOL","English Reading","43","146","94","189","283","15.19","51.59","33.22","66.78","426"
"2013-2014","135","Franklin City","English:Reading","Grade 3","SOL","English Reading","4","38","49","42","91","4.40","41.76","53.85","46.15","394"
"2013-2014","33","Franklin County","English:Reading","Grade 3","SOL","English Reading","86","318","112","404","516","16.67","61.63","21.71","78.29","444"
"2013-2014","34","Frederick County","English:Reading","Grade 3","SOL","English Reading","156","471","353","627","980","15.92","48.06","36.02","63.98","427"
"2013-2014","110","Fredericksburg City","English:Reading","Grade 3","SOL","English Reading","37","100","92","137","229","16.16","43.67","40.17","59.83","425"
"2013-2014","111","Galax City","English:Reading","Grade 3","SOL","English Reading","20","44","20","64","84","23.81","52.38","23.81","76.19","447"
"2013-2014","35","Giles County","English:Reading","Grade 3","SOL","English Reading","16","83","54","99","153","10.46","54.25","35.29","64.71","423"
"2013-2014","36","Gloucester County","English:Reading","Grade 3","SOL","English Reading","61","192","109","253","362","16.85","53.04","30.11","69.89","435"
"2013-2014","37","Goochland County","English:Reading","Grade 3","SOL","English Reading","37","99","34","136","170","21.76","58.24","20.00","80.00","450"
"2013-2014","38","Grayson County","English:Reading","Grade 3","SOL","English Reading","14","64","50","78","128","10.94","50.00","39.06","60.94","418"
"2013-2014","39","Greene County","English:Reading","Grade 3","SOL","English Reading","23","111","124","134","258","8.91","43.02","48.06","51.94","407"
"2013-2014","40","Greensville County","English:Reading","Grade 3","SOL","English Reading","8","99","65","107","172","4.65","57.56","37.79","62.21","410"
"2013-2014","41","Halifax County","English:Reading","Grade 3","SOL","English Reading","44","183","164","227","391","11.25","46.80","41.94","58.06","413"
"2013-2014","112","Hampton City","English:Reading","Grade 3","SOL","English Reading","130","753","574","883","1,457","8.92","51.68","39.40","60.60","417"
"2013-2014","42","Hanover County","English:Reading","Grade 3","SOL","English Reading","266","705","239","971","1,210","21.98","58.26","19.75","80.25","453"
"2013-2014","113","Harrisonburg City","English:Reading","Grade 3","SOL","English Reading","39","188","131","227","358","10.89","52.51","36.59","63.41","421"
"2013-2014","43","Henrico County","English:Reading","Grade 3","SOL","English Reading","519","1,995","1,076","2,514","3,590","14.46","55.57","29.97","70.03","434"
"2013-2014","44","Henry County","English:Reading","Grade 3","SOL","English Reading","47","269","187","316","503","9.34","53.48","37.18","62.82","419"
"2013-2014","45","Highland County","English:Reading","Grade 3","SOL","English Reading","0","8","5","8","13",".00","61.54","38.46","61.54","405"
"2013-2014","114","Hopewell City","English:Reading","Grade 3","SOL","English Reading","14","114","157","128","285","4.91","40.00","55.09","44.91","399"
"2013-2014","46","Isle of Wight County","English:Reading","Grade 3","SOL","English Reading","70","257","81","327","408","17.16","62.99","19.85","80.15","446"
"2013-2014","48","King George County","English:Reading","Grade 3","SOL","English Reading","60","153","92","213","305","19.67","50.16","30.16","69.84","441"
"2013-2014","50","King William County","English:Reading","Grade 3","SOL","English Reading","21","85","80","106","186","11.29","45.70","43.01","56.99","417"
"2013-2014","49","King and Queen County","English:Reading","Grade 3","SOL","English Reading","8","32","14","40","54","14.81","59.26","25.93","74.07","436"
"2013-2014","51","Lancaster County","English:Reading","Grade 3","SOL","English Reading","7","40","27","47","74","9.46","54.05","36.49","63.51","422"
"2013-2014","52","Lee County","English:Reading","Grade 3","SOL","English Reading","35","125","59","160","219","15.98","57.08","26.94","73.06","430"
"2013-2014","137","Lexington City","English:Reading","Grade 3","SOL","English Reading","16","28","15","44","59","27.12","47.46","25.42","74.58","452"
"2013-2014","53","Loudoun County","English:Reading","Grade 3","SOL","English Reading","1,033","3,264","1,185","4,297","5,482","18.84","59.54","21.62","78.38","448"
"2013-2014","54","Louisa County","English:Reading","Grade 3","SOL","English Reading","47","186","121","233","354","13.28","52.54","34.18","65.82","420"
"2013-2014","55","Lunenburg County","English:Reading","Grade 3","SOL","English Reading","13","49","59","62","121","10.74","40.50","48.76","51.24","397"
"2013-2014","115","Lynchburg City","English:Reading","Grade 3","SOL","English Reading","66","264","270","330","600","11.00","44.00","45.00","55.00","412"
"2013-2014","56","Madison County","English:Reading","Grade 3","SOL","English Reading","13","61","63","74","137","9.49","44.53","45.99","54.01","407"
"2013-2014","143","Manassas City","English:Reading","Grade 3","SOL","English Reading","52","258","189","310","499","10.42","51.70","37.88","62.12","422"
"2013-2014","144","Manassas Park City","English:Reading","Grade 3","SOL","English Reading","12","97","109","109","218","5.50","44.50","50.00","50.00","404"
"2013-2014","116","Martinsville City","English:Reading","Grade 3","SOL","English Reading","5","64","90","69","159","3.14","40.25","56.60","43.40","385"
"2013-2014","57","Mathews County","English:Reading","Grade 3","SOL","English Reading","4","43","28","47","75","5.33","57.33","37.33","62.67","426"
"2013-2014","58","Mecklenburg County","English:Reading","Grade 3","SOL","English Reading","41","175","115","216","331","12.39","52.87","34.74","65.26","423"
"2013-2014","59","Middlesex County","English:Reading","Grade 3","SOL","English Reading","29","49","10","78","88","32.95","55.68","11.36","88.64","477"
"2013-2014","60","Montgomery County","English:Reading","Grade 3","SOL","English Reading","161","360","190","521","711","22.64","50.63","26.72","73.28","447"
"2013-2014","62","Nelson County","English:Reading","Grade 3","SOL","English Reading","10","66","54","76","130","7.69","50.77","41.54","58.46","405"
"2013-2014","63","New Kent County","English:Reading","Grade 3","SOL","English Reading","25","123","74","148","222","11.26","55.41","33.33","66.67","433"
"2013-2014","117","Newport News City","English:Reading","Grade 3","SOL","English Reading","222","963","865","1,185","2,050","10.83","46.98","42.20","57.80","415"
"2013-2014","118","Norfolk City","English:Reading","Grade 3","SOL","English Reading","186","1,145","1,076","1,331","2,407","7.73","47.57","44.70","55.30","408"
"2013-2014","65","Northampton County","English:Reading","Grade 3","SOL","English Reading","15","50","49","65","114","13.16","43.86","42.98","57.02","416"
"2013-2014","66","Northumberland County","English:Reading","Grade 3","SOL","English Reading","17","62","21","79","100","17.00","62.00","21.00","79.00","440"
"2013-2014","119","Norton City","English:Reading","Grade 3","SOL","English Reading","11","39","14","50","64","17.19","60.94","21.88","78.13","449"
"2013-2014","67","Nottoway County","English:Reading","Grade 3","SOL","English Reading","13","83","57","96","153","8.50","54.25","37.25","62.75","416"
"2013-2014","68","Orange County","English:Reading","Grade 3","SOL","English Reading","56","178","112","234","346","16.18","51.45","32.37","67.63","434"
"2013-2014","69","Page County","English:Reading","Grade 3","SOL","English Reading","31","125","105","156","261","11.88","47.89","40.23","59.77","415"
"2013-2014","70","Patrick County","English:Reading","Grade 3","SOL","English Reading","24","122","77","146","223","10.76","54.71","34.53","65.47","422"
"2013-2014","120","Petersburg City","English:Reading","Grade 3","SOL","English Reading","19","139","126","158","284","6.69","48.94","44.37","55.63","413"
"2013-2014","71","Pittsylvania County","English:Reading","Grade 3","SOL","English Reading","104","354","172","458","630","16.51","56.19","27.30","72.70","436"
"2013-2014","142","Poquoson City","English:Reading","Grade 3","SOL","English Reading","31","87","35","118","153","20.26","56.86","22.88","77.12","446"
"2013-2014","121","Portsmouth City","English:Reading","Grade 3","SOL","English Reading","117","531","474","648","1,122","10.43","47.33","42.25","57.75","417"
"2013-2014","72","Powhatan County","English:Reading","Grade 3","SOL","English Reading","52","184","73","236","309","16.83","59.55","23.62","76.38","442"
"2013-2014","73","Prince Edward County","English:Reading","Grade 3","SOL","English Reading","15","86","54","101","155","9.68","55.48","34.84","65.16","419"
"2013-2014","74","Prince George County","English:Reading","Grade 3","SOL","English Reading","60","263","102","323","425","14.12","61.88","24.00","76.00","441"
"2013-2014","75","Prince William County","English:Reading","Grade 3","SOL","English Reading","915","3,454","1,690","4,369","6,059","15.10","57.01","27.89","72.11","437"
"2013-2014","77","Pulaski County","English:Reading","Grade 3","SOL","English Reading","27","196","97","223","320","8.44","61.25","30.31","69.69","424"
"2013-2014","122","Radford City","English:Reading","Grade 3","SOL","English Reading","20","48","53","68","121","16.53","39.67","43.80","56.20","425"
"2013-2014","78","Rappahannock County","English:Reading","Grade 3","SOL","English Reading","9","34","16","43","59","15.25","57.63","27.12","72.88","427"
"2013-2014","123","Richmond City","English:Reading","Grade 3","SOL","English Reading","164","792","836","956","1,792","9.15","44.20","46.65","53.35","409"
"2013-2014","79","Richmond County","English:Reading","Grade 3","SOL","English Reading","12","39","41","51","92","13.04","42.39","44.57","55.43","416"
"2013-2014","124","Roanoke City","English:Reading","Grade 3","SOL","English Reading","113","491","284","604","888","12.73","55.29","31.98","68.02","424"
"2013-2014","80","Roanoke County","English:Reading","Grade 3","SOL","English Reading","173","526","271","699","970","17.84","54.23","27.94","72.06","443"
"2013-2014","81","Rockbridge County","English:Reading","Grade 3","SOL","English Reading","15","98","65","113","178","8.43","55.06","36.52","63.48","418"
"2013-2014","82","Rockingham County","English:Reading","Grade 3","SOL","English Reading","114","460","261","574","835","13.65","55.09","31.26","68.74","432"
"2013-2014","83","Russell County","English:Reading","Grade 3","SOL","English Reading","38","182","86","220","306","12.42","59.48","28.10","71.90","433"
"2013-2014","139","Salem City","English:Reading","Grade 3","SOL","English Reading","49","160","58","209","267","18.35","59.93","21.72","78.28","449"
"2013-2014","84","Scott County","English:Reading","Grade 3","SOL","English Reading","28","163","73","191","264","10.61","61.74","27.65","72.35","430"
"2013-2014","85","Shenandoah County","English:Reading","Grade 3","SOL","English Reading","38","197","180","235","415","9.16","47.47","43.37","56.63","412"
"2013-2014","86","Smyth County","English:Reading","Grade 3","SOL","English Reading","39","190","101","229","330","11.82","57.58","30.61","69.39","430"
"2013-2014","87","Southampton County","English:Reading","Grade 3","SOL","English Reading","21","100","69","121","190","11.05","52.63","36.32","63.68","426"
"2013-2014","88","Spotsylvania County","English:Reading","Grade 3","SOL","English Reading","171","955","609","1,126","1,735","9.86","55.04","35.10","64.90","423"
"2013-2014","89","Stafford County","English:Reading","Grade 3","SOL","English Reading","280","939","528","1,219","1,747","16.03","53.75","30.22","69.78","435"
"2013-2014","126","Staunton City","English:Reading","Grade 3","SOL","English Reading","28","96","81","124","205","13.66","46.83","39.51","60.49","416"
"2013-2014","127","Suffolk City","English:Reading","Grade 3","SOL","English Reading","101","532","456","633","1,089","9.27","48.85","41.87","58.13","414"
"2013-2014","90","Surry County","English:Reading","Grade 3","SOL","English Reading","6","31","27","37","64","9.38","48.44","42.19","57.81","420"
"2013-2014","91","Sussex County","English:Reading","Grade 3","SOL","English Reading","4","33","38","37","75","5.33","44.00","50.67","49.33","388"
"2013-2014","92","Tazewell County","English:Reading","Grade 3","SOL","English Reading","72","272","125","344","469","15.35","58.00","26.65","73.35","439"
"2013-2014","128","Virginia Beach City","English:Reading","Grade 3","SOL","English Reading","792","3,050","1,276","3,842","5,118","15.47","59.59","24.93","75.07","441"
"2013-2014","93","Warren County","English:Reading","Grade 3","SOL","English Reading","57","202","130","259","389","14.65","51.93","33.42","66.58","430"
"2013-2014","94","Washington County","English:Reading","Grade 3","SOL","English Reading","105","280","122","385","507","20.71","55.23","24.06","75.94","443"
"2013-2014","130","Waynesboro City","English:Reading","Grade 3","SOL","English Reading","26","125","84","151","235","11.06","53.19","35.74","64.26","414"
"2013-2014","207","West Point","English:Reading","Grade 3","SOL","English Reading","9","36","5","45","50","18.00","72.00","10.00","90.00","466"
"2013-2014","95","Westmoreland County","English:Reading","Grade 3","SOL","English Reading","10","59","38","69","107","9.35","55.14","35.51","64.49","421"
"2013-2014","131","Williamsburg-James City County","English:Reading","Grade 3","SOL","English Reading","154","414","199","568","767","20.08","53.98","25.95","74.05","446"
"2013-2014","132","Winchester City","English:Reading","Grade 3","SOL","English Reading","32","152","74","184","258","12.40","58.91","28.68","71.32","429"
"2013-2014","96","Wise County","English:Reading","Grade 3","SOL","English Reading","64","277","76","341","417","15.35","66.43","18.23","81.77","444"
"2013-2014","97","Wythe County","English:Reading","Grade 3","SOL","English Reading","39","196","72","235","307","12.70","63.84","23.45","76.55","432"
"2013-2014","98","York County","English:Reading","Grade 3","SOL","English Reading","192","470","221","662","883","21.74","53.23","25.03","74.97","451"
"2014-2015","1","Accomack County","English:Reading","Grade 3","SOL","English Reading","30","196","144","226","370","8.11","52.97","38.92","61.08","411"
"2014-2015","2","Albemarle County","English:Reading","Grade 3","SOL","English Reading","198","458","246","656","902","21.95","50.78","27.27","72.73","441"
"2014-2015","101","Alexandria City","English:Reading","Grade 3","SOL","English Reading","231","503","287","734","1,021","22.62","49.27","28.11","71.89","439"
"2014-2015","3","Alleghany County","English:Reading","Grade 3","SOL","English Reading","14","103","39","117","156","8.97","66.03","25.00","75.00","427"
"2014-2015","4","Amelia County","English:Reading","Grade 3","SOL","English Reading","18","65","49","83","132","13.64","49.24","37.12","62.88","420"
"2014-2015","5","Amherst County","English:Reading","Grade 3","SOL","English Reading","47","180","82","227","309","15.21","58.25","26.54","73.46","436"
"2014-2015","6","Appomattox County","English:Reading","Grade 3","SOL","English Reading","19","90","34","109","143","13.29","62.94","23.78","76.22","439"
"2014-2015","7","Arlington County","English:Reading","Grade 3","SOL","English Reading","487","1,012","233","1,499","1,732","28.12","58.43","13.45","86.55","465"
"2014-2015","8","Augusta County","English:Reading","Grade 3","SOL","English Reading","139","390","221","529","750","18.53","52.00","29.47","70.53","432"
"2014-2015","9","Bath County","English:Reading","Grade 3","SOL","English Reading","7","23","2","30","32","21.88","71.88","6.25","93.75","468"
"2014-2015","10","Bedford County","English:Reading","Grade 3","SOL","English Reading","118","422","180","540","720","16.39","58.61","25.00","75.00","437"
"2014-2015","11","Bland County","English:Reading","Grade 3","SOL","English Reading","7","26","15","33","48","14.58","54.17","31.25","68.75","416"
