test_year,division_name,level,rate,demographic
2006,Petersburg City,hispanic,0.7643162095347231,Ethnicity
2006,Pittsylvania County,hispanic,0.7046707582177638,Ethnicity
2006,Poquoson City,hispanic,0.6867335792284367,Ethnicity
2006,Portsmouth City,hispanic,0.7831226471314283,Ethnicity
2006,Powhatan County,hispanic,0.6887046974703237,Ethnicity
2006,Prince Edward County,hispanic,0.6961251713492177,Ethnicity
2006,Prince George County,hispanic,0.64373757434964,Ethnicity
2006,Prince William County,hispanic,0.6429990316182457,Ethnicity
2006,Pulaski County,hispanic,0.720952874201362,Ethnicity
2006,Radford City,hispanic,0.6774454261496805,Ethnicity
2006,Rappahannock County,hispanic,0.7156668930760333,Ethnicity
2006,Richmond City,hispanic,0.5658034496040732,Ethnicity
2006,Richmond County,hispanic,0.6795429919292656,Ethnicity
2006,Roanoke City,hispanic,0.6146690357324041,Ethnicity
2006,Roanoke County,hispanic,0.6955716777968259,Ethnicity
2006,Rockbridge County,hispanic,0.7166093023586336,Ethnicity
2006,Rockingham County,hispanic,0.651208373411549,Ethnicity
2006,Russell County,hispanic,0.6948475345841152,Ethnicity
2006,Salem City,hispanic,0.6609928375299606,Ethnicity
2006,Scott County,hispanic,0.6752245123357689,Ethnicity
2006,Shenandoah County,hispanic,0.6490609393530183,Ethnicity
2006,Smyth County,hispanic,0.7087543334653292,Ethnicity
2006,Southampton County,hispanic,0.7104183674334027,Ethnicity
2006,Spotsylvania County,hispanic,0.6418081458283177,Ethnicity
2006,Stafford County,hispanic,0.6434254479165664,Ethnicity
2006,Staunton City,hispanic,0.6909687988426204,Ethnicity
2006,Suffolk City,hispanic,0.7747207711609656,Ethnicity
2006,Surry County,hispanic,0.6675808277424097,Ethnicity
2006,Sussex County,hispanic,0.7186762344015992,Ethnicity
2006,Tazewell County,hispanic,0.7170972440885737,Ethnicity
2006,Virginia Beach City,hispanic,0.7247617721972686,Ethnicity
2006,Warren County,hispanic,0.7135389989797428,Ethnicity
2006,Washington County,hispanic,0.7097386125976757,Ethnicity
2006,Waynesboro City,hispanic,0.7088556849219579,Ethnicity
2006,West Point,hispanic,0.681414132752036,Ethnicity
2006,Westmoreland County,hispanic,0.7557263910059956,Ethnicity
2006,Williamsburg-James City County,hispanic,0.7035321410593527,Ethnicity
2006,Winchester City,hispanic,0.552400574336615,Ethnicity
2006,Wise County,hispanic,0.7174410221343803,Ethnicity
2006,Wythe County,hispanic,0.7153448413992454,Ethnicity
2006,York County,hispanic,0.7104321861915268,Ethnicity
2007,Accomack County,hispanic,0.7289433037830612,Ethnicity
2007,Albemarle County,hispanic,0.6563523646507585,Ethnicity
2007,Alexandria City,hispanic,0.6164021758738849,Ethnicity
2007,Alleghany Highlands,hispanic,0.7282040318362466,Ethnicity
2007,Amelia County,hispanic,0.7322732487769952,Ethnicity
2007,Amherst County,hispanic,0.7309965087118372,Ethnicity
2007,Appomattox County,hispanic,0.7260584816933199,Ethnicity
2007,Arlington County,hispanic,0.5852942030726883,Ethnicity
2007,Augusta County,hispanic,0.7064369469229563,Ethnicity
2007,Bath County,hispanic,0.7295257953373216,Ethnicity
2007,Bedford County,hispanic,0.7852776576135339,Ethnicity
2007,Bland County,hispanic,0.7318839757292934,Ethnicity
2007,Botetourt County,hispanic,0.7279920750820413,Ethnicity
