test_year,division_name,level,rate,demographic
2007,Pulaski County,hispanic,0.7015085718867262,Ethnicity
2007,Radford City,hispanic,0.750454615884689,Ethnicity
2007,Rappahannock County,hispanic,0.7403280676314586,Ethnicity
2007,Richmond City,hispanic,0.7577924508103834,Ethnicity
2007,Richmond County,hispanic,0.7378623535256003,Ethnicity
2007,Roanoke City,hispanic,0.5860295846667042,Ethnicity
2007,Roanoke County,hispanic,0.7679418543512347,Ethnicity
2007,Rockbridge County,hispanic,0.6968360811419682,Ethnicity
2007,Rockingham County,hispanic,0.7173356676041149,Ethnicity
2007,Russell County,hispanic,0.7331159977601663,Ethnicity
2007,Salem City,hispanic,0.791995114635888,Ethnicity
2007,Scott County,hispanic,0.7605407752876345,Ethnicity
2007,Shenandoah County,hispanic,0.6719721418451624,Ethnicity
2007,Smyth County,hispanic,0.6855191018681365,Ethnicity
2007,Southampton County,hispanic,0.737094359239495,Ethnicity
2007,Spotsylvania County,hispanic,0.7680489604586643,Ethnicity
2007,Stafford County,hispanic,0.7591523951550515,Ethnicity
2007,Staunton City,hispanic,0.7714493580248093,Ethnicity
2007,Suffolk City,hispanic,0.8562952836230809,Ethnicity
2007,Surry County,hispanic,0.7635878449060342,Ethnicity
2007,Sussex County,hispanic,0.7232460687344399,Ethnicity
2007,Tazewell County,hispanic,0.7361796786196935,Ethnicity
2007,Virginia Beach City,hispanic,0.8449432373500478,Ethnicity
2007,Warren County,hispanic,0.6710410314534961,Ethnicity
2007,Washington County,hispanic,0.7483991249840991,Ethnicity
2007,Waynesboro City,hispanic,0.761194094826993,Ethnicity
2007,West Point,hispanic,0.7775893564714242,Ethnicity
2007,Westmoreland County,hispanic,0.7559623368420352,Ethnicity
2007,Williamsburg-James City County,hispanic,0.800566527318383,Ethnicity
2007,Winchester City,hispanic,0.5296341487631362,Ethnicity
2007,Wise County,hispanic,0.7392546569219609,Ethnicity
2007,Wythe County,hispanic,0.7102913473428175,Ethnicity
2007,York County,hispanic,0.9152611264471386,Ethnicity
2008,Accomack County,hispanic,0.801853220841816,Ethnicity
2008,Albemarle County,hispanic,0.8150750732935429,Ethnicity
2008,Alexandria City,hispanic,0.7309142070164097,Ethnicity
2008,Alleghany Highlands,hispanic,0.8102498847796894,Ethnicity
2008,Amelia County,hispanic,0.7931866316927324,Ethnicity
2008,Amherst County,hispanic,0.7963141367491743,Ethnicity
2008,Appomattox County,hispanic,0.8210973496081809,Ethnicity
2008,Arlington County,hispanic,0.7396931439277752,Ethnicity
2008,Augusta County,hispanic,0.8202506157135767,Ethnicity
2008,Bath County,hispanic,0.7950204985748167,Ethnicity
2008,Bedford County,hispanic,0.8145985952657276,Ethnicity
2008,Bland County,hispanic,0.7909689050389972,Ethnicity
2008,Botetourt County,hispanic,0.8139240027114243,Ethnicity
2008,Bristol City,hispanic,0.8024982716121245,Ethnicity
2008,Brunswick County,hispanic,0.7922381186313274,Ethnicity
2008,Buchanan County,hispanic,0.7921482805168761,Ethnicity
2008,Buckingham County,hispanic,0.8004484094929297,Ethnicity
2008,Buena Vista City,hispanic,0.7915391516516266,Ethnicity
2008,Campbell County,hispanic,0.8195375142952748,Ethnicity
2008,Caroline County,hispanic,0.8397009720190136,Ethnicity
2008,Carroll County,hispanic,0.78843264919914,Ethnicity
2008,Charles City County,hispanic,0.7894705020194189,Ethnicity
2008,Charlotte County,hispanic,0.8274238108380966,Ethnicity
2008,Charlottesville City,hispanic,0.8272664675401018,Ethnicity
2008,Chesapeake City,hispanic,0.874870425008324,Ethnicity
2008,Chesterfield County,hispanic,0.8316159344178119,Ethnicity
2008,Clarke County,hispanic,0.8003418235124915,Ethnicity
2008,Colonial Beach,hispanic,0.8014922641857547,Ethnicity
2008,Colonial Heights City,hispanic,0.7971818825958489,Ethnicity
2008,Covington City,hispanic,0.7853298757981826,Ethnicity
2008,Craig County,hispanic,0.7972837182048096,Ethnicity
2008,Culpeper County,hispanic,0.7787889482017384,Ethnicity
2008,Cumberland County,hispanic,0.7925533531807798,Ethnicity
2008,Danville City,hispanic,0.8761633702292475,Ethnicity
2008,Dickenson County,hispanic,0.7871195877012339,Ethnicity
2008,Dinwiddie County,hispanic,0.7811321953900912,Ethnicity
2008,Essex County,hispanic,0.80334807306155,Ethnicity
2008,Fairfax County,hispanic,0.790294812736225,Ethnicity
2008,Falls Church City,hispanic,0.7810559011300059,Ethnicity
2008,Fauquier County,hispanic,0.770822087264478,Ethnicity
2008,Floyd County,hispanic,0.7953187518485983,Ethnicity
2008,Fluvanna County,hispanic,0.8027176819341035,Ethnicity
2008,Franklin City,hispanic,0.8150848062922111,Ethnicity
2008,Franklin County,hispanic,0.836086340003583,Ethnicity
2008,Frederick County,hispanic,0.7608359424996768,Ethnicity
2008,Fredericksburg City,hispanic,0.7598159984297108,Ethnicity
2008,Galax City,hispanic,0.7654413481656487,Ethnicity
2008,Giles County,hispanic,0.784565121973384,Ethnicity
2008,Gloucester County,hispanic,0.8157052049120269,Ethnicity
2008,Goochland County,hispanic,0.8420958603243198,Ethnicity
2008,Grayson County,hispanic,0.7730018621618461,Ethnicity
2008,Greene County,hispanic,0.7365267652841286,Ethnicity
2008,Greensville County,hispanic,0.8027356190136056,Ethnicity
2008,Halifax County,hispanic,0.8002861388152792,Ethnicity
2008,Hampton City,hispanic,0.8604141909365041,Ethnicity
2008,Hanover County,hispanic,0.8684828282480347,Ethnicity
2008,Harrisonburg City,hispanic,0.670179227871429,Ethnicity
2008,Henrico County,hispanic,0.8110464016484458,Ethnicity
2008,Henry County,hispanic,0.7683485556785249,Ethnicity
2008,Highland County,hispanic,0.7860913345122003,Ethnicity
2008,Hopewell City,hispanic,0.8213845877343582,Ethnicity
2008,Isle of Wight County,hispanic,0.8409029263841806,Ethnicity
2008,King and Queen County,hispanic,0.7878882908713132,Ethnicity
2008,King George County,hispanic,0.8203219935203714,Ethnicity
2008,King William County,hispanic,0.7990334852182285,Ethnicity
2008,Lancaster County,hispanic,0.8079360207090773,Ethnicity
2008,Lee County,hispanic,0.807704536544379,Ethnicity
2008,Lexington City,hispanic,0.8191692785407428,Ethnicity
2008,Loudoun County,hispanic,0.813155923619752,Ethnicity
2008,Louisa County,hispanic,0.8039316608000394,Ethnicity
2008,Lunenburg County,hispanic,0.7952561280818633,Ethnicity
2008,Lynchburg City,hispanic,0.8333772967168531,Ethnicity
2008,Madison County,hispanic,0.7961066130937164,Ethnicity
2008,Manassas City,hispanic,0.6897620204328658,Ethnicity
2008,Manassas Park City,hispanic,0.8551615370288921,Ethnicity
2008,Martinsville City,hispanic,0.8024441107916418,Ethnicity
2008,Mathews County,hispanic,0.7982417965222334,Ethnicity
2008,Mecklenburg County,hispanic,0.8234820805430015,Ethnicity
2008,Middlesex County,hispanic,0.7916585539584926,Ethnicity
2008,Montgomery County,hispanic,0.8226867036700518,Ethnicity
2008,Nelson County,hispanic,0.7463218403003807,Ethnicity
2008,New Kent County,hispanic,0.7984451230608451,Ethnicity
2008,Newport News City,hispanic,0.7840316564874911,Ethnicity
2008,Norfolk City,hispanic,0.8083492947624681,Ethnicity
2008,Northampton County,hispanic,0.7620824226540316,Ethnicity
2008,Northumberland County,hispanic,0.8135920070834034,Ethnicity
2008,Norton City,hispanic,0.8018017394157084,Ethnicity
2008,Nottoway County,hispanic,0.8049911013770097,Ethnicity
2008,Orange County,hispanic,0.8020333532642866,Ethnicity
2008,Page County,hispanic,0.78641297033035,Ethnicity
2008,Patrick County,hispanic,0.8193893764395853,Ethnicity
2008,Petersburg City,hispanic,0.7541207105428912,Ethnicity
2008,Pittsylvania County,hispanic,0.7728984450774258,Ethnicity
2008,Poquoson City,hispanic,0.8191769228158373,Ethnicity
2008,Portsmouth City,hispanic,0.8400748189233315,Ethnicity
2008,Powhatan County,hispanic,0.8071661717192744,Ethnicity
2008,Prince Edward County,hispanic,0.8108331653895777,Ethnicity
2008,Prince George County,hispanic,0.8980944101358322,Ethnicity
2008,Prince William County,hispanic,0.7913660989655563,Ethnicity
2008,Pulaski County,hispanic,0.7801524716506045,Ethnicity
2008,Radford City,hispanic,0.8097476268634047,Ethnicity
2008,Rappahannock County,hispanic,0.7905838163149962,Ethnicity
2008,Richmond City,hispanic,0.8232530856815068,Ethnicity
2008,Richmond County,hispanic,0.8205114691950103,Ethnicity
2008,Roanoke City,hispanic,0.7297844065934364,Ethnicity
2008,Roanoke County,hispanic,0.8397141017105965,Ethnicity
2008,Rockbridge County,hispanic,0.779988811161693,Ethnicity
2008,Rockingham County,hispanic,0.7758901518658768,Ethnicity
2008,Russell County,hispanic,0.7995308312025025,Ethnicity
2008,Salem City,hispanic,0.8249483604928141,Ethnicity
2008,Scott County,hispanic,0.813402562349365,Ethnicity
2008,Shenandoah County,hispanic,0.7743729274179114,Ethnicity
2008,Smyth County,hispanic,0.8266734029508385,Ethnicity
2008,Southampton County,hispanic,0.7889445884179369,Ethnicity
2008,Spotsylvania County,hispanic,0.8222712946096181,Ethnicity
2008,Stafford County,hispanic,0.7659543271482238,Ethnicity
2008,Staunton City,hispanic,0.7937553457348501,Ethnicity
2008,Suffolk City,hispanic,0.8495158987127447,Ethnicity
2008,Surry County,hispanic,0.8044535211213818,Ethnicity
2008,Sussex County,hispanic,0.8033666375699633,Ethnicity
2008,Tazewell County,hispanic,0.7994548038660201,Ethnicity
2008,Virginia Beach City,hispanic,0.8688753719293548,Ethnicity
2008,Warren County,hispanic,0.7540557269239184,Ethnicity
2008,Washington County,hispanic,0.8077190960797155,Ethnicity
2008,Waynesboro City,hispanic,0.7845519566119445,Ethnicity
2008,West Point,hispanic,0.8157233637963134,Ethnicity
2008,Westmoreland County,hispanic,0.8424173662229242,Ethnicity
2008,Williamsburg-James City County,hispanic,0.8405699986188271,Ethnicity
2008,Winchester City,hispanic,0.6739062490493434,Ethnicity
2008,Wise County,hispanic,0.8053235085551378,Ethnicity
2008,Wythe County,hispanic,0.7820799029460865,Ethnicity
2008,York County,hispanic,0.9024187756004598,Ethnicity
2009,Accomack County,hispanic,0.7892047159876622,Ethnicity
