School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2008-2009,7,Arlington County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,             100,             100,              76,             200,             276,    36.23,    36.23,    27.54,    72.46,  454
2008-2009,8,Augusta County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               9,              15,               5,              24,              29,    31.03,    51.72,    17.24,    82.76,  465
2008-2009,8,Augusta County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              10,              11,               4,              21,              25,    40.00,    44.00,    16.00,    84.00,  477
2008-2009,8,Augusta County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              11,               7,               3,              18,              21,    52.38,    33.33,    14.29,    85.71,  490
2008-2009,8,Augusta County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               6,               2,               6,               8,              14,    42.86,    14.29,    42.86,    57.14,  432
2008-2009,8,Augusta County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               6,               8,               6,              14,              20,    30.00,    40.00,    30.00,    70.00,  439
2008-2009,8,Augusta County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               5,               5,               3,              10,              13,    38.46,    38.46,    23.08,    76.92,  470
2008-2009,9,Bath County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,10,Bedford County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               2,               8,               3,              10,              13,    15.38,    61.54,    23.08,    76.92,  454
2008-2009,10,Bedford County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               4,               6,               4,              10,              14,    28.57,    42.86,    28.57,    71.43,  463
2008-2009,10,Bedford County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               7,               3,               1,              10,              11,    63.64,    27.27,     9.09,    90.91,  514
2008-2009,10,Bedford County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               6,              11,               2,              17,              19,    31.58,    57.89,    10.53,    89.47,  466
2008-2009,10,Bedford County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               2,               4,               5,               6,              11,    18.18,    36.36,    45.45,    54.55,  411
2008-2009,10,Bedford County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               2,               5,               3,               7,              10,    20.00,    50.00,    30.00,    70.00,  446
2008-2009,12,Botetourt County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,12,Botetourt County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,12,Botetourt County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  447
2008-2009,12,Botetourt County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,12,Botetourt County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,12,Botetourt County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,102,Bristol City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,102,Bristol City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,102,Bristol City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,102,Bristol City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,102,Bristol City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,13,Brunswick County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,13,Brunswick County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,13,Brunswick County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,13,Brunswick County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,13,Brunswick County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,15,Buckingham County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,15,Buckingham County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,15,Buckingham County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,15,Buckingham County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,15,Buckingham County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,15,Buckingham County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,103,Buena Vista City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,103,Buena Vista City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,103,Buena Vista City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,16,Campbell County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  493
2008-2009,16,Campbell County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  444
2008-2009,16,Campbell County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               5,               5,               2,              10,              12,    41.67,    41.67,    16.67,    83.33,  482
2008-2009,16,Campbell County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  401
2008-2009,16,Campbell County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               5,               4,               1,               9,              10,    50.00,    40.00,    10.00,    90.00,  501
2008-2009,16,Campbell County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  384
2008-2009,17,Caroline County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               4,              12,               2,              16,              18,    22.22,    66.67,    11.11,    88.89,  471
2008-2009,17,Caroline County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               7,               4,               1,              11,              12,    58.33,    33.33,     8.33,    91.67,  504
2008-2009,17,Caroline County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              14,               4,               4,              18,              22,    63.64,    18.18,    18.18,    81.82,  512
2008-2009,17,Caroline County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               2,               5,               4,               7,              11,    18.18,    45.45,    36.36,    63.64,  435
2008-2009,17,Caroline County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  423
2008-2009,17,Caroline County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               7,               2,               2,               9,              11,    63.64,    18.18,    18.18,    81.82,  515
2008-2009,18,Carroll County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               6,               6,               1,              12,              13,    46.15,    46.15,     7.69,    92.31,  480
2008-2009,18,Carroll County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  418
2008-2009,18,Carroll County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               5,               6,               4,              11,              15,    33.33,    40.00,    26.67,    73.33,  444
2008-2009,18,Carroll County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               3,               8,               5,              11,              16,    18.75,    50.00,    31.25,    68.75,  424
2008-2009,18,Carroll County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  396
2008-2009,18,Carroll County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  495
2008-2009,19,Charles City County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,19,Charles City County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,19,Charles City County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,19,Charles City County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,20,Charlotte County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,20,Charlotte County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,20,Charlotte County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,20,Charlotte County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,20,Charlotte County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,20,Charlotte County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  467
2008-2009,104,Charlottesville City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               6,              19,               2,              25,              27,    22.22,    70.37,     7.41,    92.59,  469
2008-2009,104,Charlottesville City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               7,               6,               1,              13,              14,    50.00,    42.86,     7.14,    92.86,  487
2008-2009,104,Charlottesville City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  499
2008-2009,104,Charlottesville City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               3,               4,               3,               7,              10,    30.00,    40.00,    30.00,    70.00,  453
2008-2009,104,Charlottesville City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  431
2008-2009,104,Charlottesville City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  448
2008-2009,136,Chesapeake City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              35,              57,               8,              92,             100,    35.00,    57.00,     8.00,    92.00,  485
2008-2009,136,Chesapeake City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              35,              26,              13,              61,              74,    47.30,    35.14,    17.57,    82.43,  486
2008-2009,136,Chesapeake City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              63,              33,               7,              96,             103,    61.17,    32.04,     6.80,    93.20,  513
2008-2009,136,Chesapeake City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,              43,              36,              11,              79,              90,    47.78,    40.00,    12.22,    87.78,  489
2008-2009,136,Chesapeake City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              10,              30,              12,              40,              52,    19.23,    57.69,    23.08,    76.92,  432
2008-2009,136,Chesapeake City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              55,              25,               5,              80,              85,    64.71,    29.41,     5.88,    94.12,  522
2008-2009,21,Chesterfield County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,             108,             225,              49,             333,             382,    28.27,    58.90,    12.83,    87.17,  471
2008-2009,21,Chesterfield County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,             113,             165,              60,             278,             338,    33.43,    48.82,    17.75,    82.25,  463
2008-2009,21,Chesterfield County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,             132,             120,              30,             252,             282,    46.81,    42.55,    10.64,    89.36,  491
2008-2009,21,Chesterfield County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,              78,             145,              84,             223,             307,    25.41,    47.23,    27.36,    72.64,  446
2008-2009,21,Chesterfield County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              21,              22,               3,              43,              46,    45.65,    47.83,     6.52,    93.48,  496
2008-2009,21,Chesterfield County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,             138,             111,              55,             249,             304,    45.39,    36.51,    18.09,    81.91,  482
2008-2009,22,Clarke County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               4,               3,               3,               7,              10,    40.00,    30.00,    30.00,    70.00,  463
2008-2009,22,Clarke County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  455
2008-2009,22,Clarke County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  427
2008-2009,22,Clarke County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,22,Clarke County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  382
2008-2009,22,Clarke County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,202,Colonial Beach ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,202,Colonial Beach ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,202,Colonial Beach ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,106,Colonial Heights City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  499
2008-2009,106,Colonial Heights City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  429
2008-2009,106,Colonial Heights City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               6,               2,               2,               8,              10,    60.00,    20.00,    20.00,    80.00,  511
2008-2009,106,Colonial Heights City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  453
2008-2009,106,Colonial Heights City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  488
2008-2009,106,Colonial Heights City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  476
2008-2009,107,Covington City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,107,Covington City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,107,Covington City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,24,Culpeper County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              30,              32,              11,              62,              73,    41.10,    43.84,    15.07,    84.93,  476
2008-2009,24,Culpeper County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              15,              26,              19,              41,              60,    25.00,    43.33,    31.67,    68.33,  446
2008-2009,24,Culpeper County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              24,              21,              10,              45,              55,    43.64,    38.18,    18.18,    81.82,  476
2008-2009,24,Culpeper County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               4,              34,              13,              38,              51,     7.84,    66.67,    25.49,    74.51,  418
2008-2009,24,Culpeper County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              14,              25,              15,              39,              54,    25.93,    46.30,    27.78,    72.22,  440
2008-2009,24,Culpeper County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              38,              11,               8,              49,              57,    66.67,    19.30,    14.04,    85.96,  513
2008-2009,25,Cumberland County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,25,Cumberland County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,25,Cumberland County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,25,Cumberland County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,25,Cumberland County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,108,Danville City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               7,               7,               1,              14,              15,    46.67,    46.67,     6.67,    93.33,  491
2008-2009,108,Danville City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               6,               5,               1,              11,              12,    50.00,    41.67,     8.33,    91.67,  497
2008-2009,108,Danville City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              13,              11,               2,              24,              26,    50.00,    42.31,     7.69,    92.31,  505
2008-2009,108,Danville City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               7,               7,               8,              14,              22,    31.82,    31.82,    36.36,    63.64,  445
2008-2009,108,Danville City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               4,               6,               0,              10,              10,    40.00,    60.00,      .00,100.00,  485
2008-2009,108,Danville City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  455
2008-2009,26,Dickenson County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,27,Dinwiddie County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               8,               7,               1,              15,              16,    50.00,    43.75,     6.25,    93.75,  499
2008-2009,27,Dinwiddie County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  480
2008-2009,27,Dinwiddie County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  534
2008-2009,27,Dinwiddie County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2008-2009,27,Dinwiddie County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,27,Dinwiddie County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               9,               6,               6,              15,              21,    42.86,    28.57,    28.57,    71.43,  458
2008-2009,28,Essex County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,28,Essex County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,28,Essex County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  535
2008-2009,28,Essex County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  548
2008-2009,29,Fairfax County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,             418,"           1,175",             494,"           1,593","           2,087",    20.03,    56.30,    23.67,    76.33,  450
2008-2009,29,Fairfax County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,             556,             876,             502,"           1,432","           1,934",    28.75,    45.29,    25.96,    74.04,  450
2008-2009,29,Fairfax County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,             706,             765,             294,"           1,471","           1,765",    40.00,    43.34,    16.66,    83.34,  477
2008-2009,29,Fairfax County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,             382,             821,             596,"           1,203","           1,799",    21.23,    45.64,    33.13,    66.87,  434
2008-2009,29,Fairfax County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,             275,             658,             744,             933,"           1,677",    16.40,    39.24,    44.36,    55.64,  414
2008-2009,29,Fairfax County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,             696,             605,             405,"           1,301","           1,706",    40.80,    35.46,    23.74,    76.26,  467
2008-2009,109,Falls Church City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               5,               4,               4,               9,              13,    38.46,    30.77,    30.77,    69.23,  449
2008-2009,109,Falls Church City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,              14,<,<,>50,<50,  405
2008-2009,109,Falls Church City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               6,               4,               1,              10,              11,    54.55,    36.36,     9.09,    90.91,  483
2008-2009,109,Falls Church City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  367
2008-2009,109,Falls Church City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               1,               6,               3,               7,              10,    10.00,    60.00,    30.00,    70.00,  410
2008-2009,109,Falls Church City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               5,               5,               2,              10,              12,    41.67,    41.67,    16.67,    83.33,  480
2008-2009,30,Fauquier County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              27,              38,               6,              65,              71,    38.03,    53.52,     8.45,    91.55,  488
2008-2009,30,Fauquier County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              28,              30,              13,              58,              71,    39.44,    42.25,    18.31,    81.69,  475
2008-2009,30,Fauquier County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              20,              15,              18,              35,              53,    37.74,    28.30,    33.96,    66.04,  452
2008-2009,30,Fauquier County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               8,              26,              28,              34,              62,    12.90,    41.94,    45.16,    54.84,  415
2008-2009,30,Fauquier County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              12,              22,              20,              34,              54,    22.22,    40.74,    37.04,    62.96,  423
2008-2009,30,Fauquier County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              22,              31,               6,              53,              59,    37.29,    52.54,    10.17,    89.83,  476
2008-2009,31,Floyd County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,31,Floyd County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  460
2008-2009,31,Floyd County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,31,Floyd County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,31,Floyd County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,31,Floyd County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,32,Fluvanna County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  518
2008-2009,32,Fluvanna County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               5,               4,               1,               9,              10,    50.00,    40.00,    10.00,    90.00,  483
2008-2009,32,Fluvanna County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  545
2008-2009,32,Fluvanna County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  461
2008-2009,32,Fluvanna County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,32,Fluvanna County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,135,Franklin City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,135,Franklin City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,135,Franklin City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,33,Franklin County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              11,               8,               2,              19,              21,    52.38,    38.10,     9.52,    90.48,  500
2008-2009,33,Franklin County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               9,              10,               1,              19,              20,    45.00,    50.00,     5.00,    95.00,  483
2008-2009,33,Franklin County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               4,               8,               1,              12,              13,    30.77,    61.54,     7.69,    92.31,  482
2008-2009,33,Franklin County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               4,               8,               3,              12,              15,    26.67,    53.33,    20.00,    80.00,  460
2008-2009,33,Franklin County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  438
2008-2009,33,Franklin County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              10,               5,               0,              15,              15,    66.67,    33.33,      .00,100.00,  526
2008-2009,34,Frederick County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              28,              50,              14,              78,              92,    30.43,    54.35,    15.22,    84.78,  470
2008-2009,34,Frederick County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              30,              38,              16,              68,              84,    35.71,    45.24,    19.05,    80.95,  464
2008-2009,34,Frederick County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              35,              32,              18,              67,              85,    41.18,    37.65,    21.18,    78.82,  467
2008-2009,34,Frederick County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,              10,              41,              27,              51,              78,    12.82,    52.56,    34.62,    65.38,  418
2008-2009,34,Frederick County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              11,              44,              22,              55,              77,    14.29,    57.14,    28.57,    71.43,  426
2008-2009,34,Frederick County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              25,              23,              21,              48,              69,    36.23,    33.33,    30.43,    69.57,  460
2008-2009,110,Fredericksburg City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               9,              10,               1,              19,              20,    45.00,    50.00,     5.00,    95.00,  490
2008-2009,110,Fredericksburg City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               7,               8,               7,              15,              22,    31.82,    36.36,    31.82,    68.18,  451
2008-2009,110,Fredericksburg City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              13,               5,               0,              18,              18,    72.22,    27.78,      .00,100.00,  522
2008-2009,110,Fredericksburg City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,              17,<,<,>50,<50,  376
2008-2009,110,Fredericksburg City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,              15,<,<,>50,<50,  381
2008-2009,110,Fredericksburg City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               3,               6,               6,               9,              15,    20.00,    40.00,    40.00,    60.00,  421
2008-2009,111,Galax City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              10,              17,               0,              27,              27,    37.04,    62.96,      .00,100.00,  498
2008-2009,111,Galax City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               7,              17,               1,              24,              25,    28.00,    68.00,     4.00,    96.00,  463
2008-2009,111,Galax City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               9,              13,               1,              22,              23,    39.13,    56.52,     4.35,    95.65,  496
2008-2009,111,Galax City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               1,               8,              12,               9,              21,     4.76,    38.10,    57.14,    42.86,  392
2008-2009,111,Galax City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               4,               4,               5,               8,              13,    30.77,    30.77,    38.46,    61.54,  421
2008-2009,35,Giles County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2008-2009,35,Giles County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
