test_year,division_name,level,rate,demographic
2007,Newport News City,black,0.6358574662399156,Race
2007,Norfolk City,black,0.6211999253788673,Race
2007,Northampton County,black,0.5593446008013848,Race
2007,Northumberland County,black,0.6548070149870499,Race
2007,Norton City,black,0.6132547352151646,Race
2007,Nottoway County,black,0.6110464328292996,Race
2007,Orange County,black,0.5353220025770072,Race
2007,Page County,black,0.6473926708809695,Race
2007,Patrick County,black,0.7074672681987031,Race
2007,Petersburg City,black,0.47799708100774213,Race
2007,Pittsylvania County,black,0.6419539297391433,Race
2007,Poquoson City,black,0.647278402398104,Race
2007,Portsmouth City,black,0.6342123600081526,Race
2007,Powhatan County,black,0.6729105334578783,Race
2007,Prince Edward County,black,0.5315313759317569,Race
2007,Prince George County,black,0.6727032123110003,Race
2007,Prince William County,black,0.6796713347516743,Race
2007,Pulaski County,black,0.4591835059976151,Race
2007,Radford City,black,0.6403974918320472,Race
2007,Rappahannock County,black,0.5635843445846032,Race
2007,Richmond City,black,0.6265473769943869,Race
2007,Richmond County,black,0.7275988013723299,Race
2007,Roanoke City,black,0.5766280996121773,Race
2007,Roanoke County,black,0.6257244685925895,Race
2007,Rockbridge County,black,0.559263827143474,Race
2007,Rockingham County,black,0.6988425855818529,Race
2007,Russell County,black,0.5976845523755209,Race
2007,Salem City,black,0.7527849660933243,Race
2007,Scott County,black,0.6639241407287572,Race
2007,Shenandoah County,black,0.6592414094786068,Race
2007,Smyth County,black,0.6097080312327661,Race
2007,Southampton County,black,0.5260638436881342,Race
2007,Spotsylvania County,black,0.5880582268863738,Race
2007,Stafford County,black,0.5982345892352007,Race
2007,Staunton City,black,0.6449942472670978,Race
2007,Suffolk City,black,0.6103322626450514,Race
2007,Surry County,black,0.6735166293158672,Race
2007,Sussex County,black,0.5208471888794448,Race
2007,Tazewell County,black,0.6217149997412956,Race
2007,Virginia Beach City,black,0.6772910766661123,Race
2007,Warren County,black,0.6041241858485303,Race
2007,Washington County,black,0.5884373807700469,Race
2007,Waynesboro City,black,0.5910292121552655,Race
2007,West Point,black,0.6692968773158979,Race
2007,Westmoreland County,black,0.6722939041339234,Race
2007,Williamsburg-James City County,black,0.5258916791166486,Race
2007,Winchester City,black,0.5887426253002892,Race
2007,Wise County,black,0.6528755566086496,Race
2007,Wythe County,black,0.5834875337887089,Race
2007,York County,black,0.6761267582161827,Race
2008,Accomack County,black,0.7097271820566559,Race
